id,est_p_age_le_18,est_p_age_19_29,est_p_age_30_39,est_p_age_ge_40,est_p_gender_male,est_p_gender_female,est_p_is_org,est_p_is_non_org
1265476982655135700,6e-4,4e-4,0.0265,0.9724,0.9928,0.0072,0.2579,0.7421
62849950,0.0218,0.0295,0.3789,0.5698,0.9801,0.0199,0.3488,0.6512
90149989162462e4,0.1112,0.0711,0.1832,0.6345,0.0948,0.9052,0.3933,0.6067
65647228,0.0168,0.0565,0.4516,0.4752,0.985,0.015,0.1377,0.8623
1309988837473628200,0.0019,0.0048,0.1862,0.8071,0.9954,0.0046,0.1708,0.8292
58247611,0.1439,0.0786,0.0925,0.685,0.0431,0.9569,0.3096,0.6904
1250467547708829700,0.0021,0.0015,0.022,0.9744,0.0307,0.9693,0.5617,0.4383
74513550,0.0502,0.0234,0.6738,0.2526,0.0167,0.9833,0.484,0.516
309953434,0.7179,0.2341,0.0126,0.0354,0.5492,0.4508,0.0202,0.9798
1084257474889302e3,0.0695,0.037,0.2967,0.5967,0.1601,0.8399,0.2315,0.7685
1058751285573242900,0.1025,0.1169,0.3725,0.4082,0.0019,0.9981,5e-4,0.9995
863824124,0.0827,0.0957,0.1557,0.6659,0.5712,0.4288,0.6259,0.3741
1215739804475850800,0.0013,0.006,0.9535,0.0392,0.7423,0.2577,0.2439,0.7561
131393873,0.187,0.1218,0.4525,0.2387,0.829,0.171,0.3113,0.6887
463828067,0.0028,0.002,0.8421,0.15310000000000001,0.0101,0.9899,0.1453,0.8547
29541185,0.3772,0.1483,0.2303,0.2441,0.8456,0.1544,0.5921,0.4079
947697185898090500,0.0961,0.1893,0.5253,0.1893,0.3679,0.6321,0.1049,0.8951
1151338542968311800,0.2178,0.0556,0.016,0.7105,0.8524,0.1476,0.641,0.359
24980717,0.0041,0.1651,0.7834,0.0475,0.0194,0.9806,0.0123,0.9877
576517559,0.0157,0.0032,0.2229,0.7583,0.9196,0.0804,0.7751,0.2249
48581688,0.1124,0.1204,0.4474,0.3198,0.8352,0.1648,0.0696,0.9304
2460234972,0.0106,0.0127,0.5114,0.4652,0.0365,0.9635,0.1222,0.8778
1288556434591035400,0.0493,0.0917,0.3659,0.4931,0.0364,0.9636,0.4368,0.5632
1418329327,0.0615,0.0439,0.1864,0.7082,0.9895,0.0105,0.6693,0.3307
19264069,0.0261,0.0085,0.2789,0.6865,0.9895,0.0105,0.2758,0.7242
1180580432829669400,0.0532,0.0571,0.4394,0.4502,0.0764,0.9236,0.1833,0.8167
2482535792,0.4605,0.2164,0.2665,0.0566,0.9703,0.0297,0.1183,0.8817
708125409334812700,0.0225,0.1472,0.585,0.2453,0.9952,0.0048,0.1156,0.8844
2910435750,0.0054,0.0024,0.2183,0.7738,0.0027,0.9973,0.408,0.592
266789677,0.0269,0.0149,0.0646,0.8936,0.6059,0.3941,0.2329,0.7671
4831989513,0.008,0.0478,0.8324,0.1117,0.9905,0.0095,0.1437,0.8563
1935605514,0.307,0.2989,0.2567,0.1374,0.7913,0.2087,0.1094,0.8906
46038449,0.4111,0.3356,0.2013,0.0519,0.6558,0.3442,0.1415,0.8585
1021969742792405e3,0.0045,0.002,0.0802,0.9133,0.9942,0.0058,0.243,0.757
320999960,0.1227,0.1265,0.4229,0.3279,0.5337,0.4663,0.2221,0.7779
935194970855788500,0.0151,0.0196,0.1623,0.803,0.013,0.987,0.1722,0.8278
3350647054,0.12,0.0056,0.0567,0.8177,0.6546,0.3454,0.9519,0.0481
882420480061395e3,0.0044,0.0149,0.139,0.8418,0.0103,0.9897,0.1558,0.8442
217842164,5e-4,2e-4,0.0209,0.9784,6e-4,0.9994,0.1034,0.8966
16476144,0.077,0.6398,0.2498,0.0334,0.053,0.947,0.0051,0.9949
1112796750945964e3,0.0022,7e-4,0.1311,0.866,0.0011,0.9989,0.2793,0.7207
79850022,0.0485,0.0245,0.449,0.4781,0.9909,0.0091,0.8764,0.1236
2236655070,0.0833,0.0124,0.0901,0.8141,0.8666,0.1334,0.9631,0.0369
67766126,0.0016,0.0016,0.0337,0.9632,0.942,0.058,0.5856,0.4144
980821321,0.0067,0.0016,0.1371,0.8547,0.9961,0.0039,0.5407,0.4593
754737276,0.2711,0.1932,0.3966,0.1391,0.0517,0.9483,0.1446,0.8554
44734306,0.1349,0.0993,0.4192,0.3466,0.0161,0.9839,0.2,0.8
24547328,9e-4,0.0032,0.1932,0.8028,0.0067,0.9933,0.0515,0.9485
549619562,0.0089,0.0162,0.2044,0.7705,0.0797,0.9203,0.3031,0.6969
59853902,0.016,0.0355,0.2484,0.7001,0.025,0.975,0.0803,0.9197
1023020515051503600,0.0185,0.1497,0.7825,0.0492,0.3568,0.6432,0.0232,0.9768
575037059,0.6592,0.1552,0.1163,0.0693,0.5563,0.4437,0.0827,0.9173
2988919018,0.0161,0.0059,0.0483,0.9297,0.8948,0.1052,0.672,0.328
4922568490,0.5157,0.3416,0.1225,0.0202,0.4457,0.5543,0.0391,0.9609
1344539976,0.5232,0.1425,0.2447,0.0897,0.1776,0.8224,0.2052,0.7948
69983753,0.0355,0.0055,0.3506,0.6084,0.0068,0.9932,0.6846,0.3154
302035147,0.0522,0.0066,0.1117,0.8295,0.0548,0.9452,0.1472,0.8528
2767551883,0.079,0.0092,0.0553,0.8564,0.9611,0.0389,0.3265,0.6735
1273024122126241800,0.0211,0.0047,0.2569,0.7172,0.7325,0.2675,0.7214,0.2786
33135872,0.0236,0.1103,0.1103,0.7558,0.1844,0.8156,0.5632,0.4368
860818219,0.0171,0.0471,0.6693,0.2665,0.7695,0.2305,0.3181,0.6819
1019311423250489300,0.0476,0.0115,0.0655,0.8754,0.5962,0.4038,0.9202,0.0798
430118889,0.0033,0.0071,0.1255,0.8641,0.9933,0.0067,0.2428,0.7572
1248999867269013500,0.0391,0.0071,0.189,0.7649,0.789,0.211,0.6871,0.3129
270051079,0.0592,0.0187,0.1443,0.7778,0.0695,0.9305,0.1056,0.8944
1003318468232532e3,0.0031,0.009,0.3727,0.6152,0.0033,0.9967,0.1749,0.8251
922771968,0.3458,0.0348,0.1344,0.4851,0.8793,0.1207,0.9144,0.0856
65532961,0.0229,0.0044,0.2048,0.768,0.007,0.993,0.5521,0.4479
1141820108207210500,0.0547,0.0493,0.4828,0.4133,0.9315,0.0685,0.2281,0.7719
785247468,0.1274,0.054,0.4358,0.3828,0.9726,0.0274,0.1687,0.8313
183816474,0.3321,0.4464,0.1731,0.0484,0.845,0.155,0.012,0.988
2746339015,0.0043,0.0141,0.3407,0.6409,0.8834,0.1166,0.2201,0.7799
40934794,0.2871,0.016,0.1989,0.498,0.7335,0.2665,0.9684,0.0316
895001138021445600,0.0251,0.0386,0.6625,0.2738,0.7039,0.2961,0.0576,0.9424
861947544,2e-4,5e-4,0.0175,0.9817,0.9928,0.0072,0.4142,0.5858
583261182,0.0848,0.0276,0.4233,0.4644,0.0051,0.9949,0.0452,0.9548
787468224023498800,0.0011,0.005,0.1334,0.8605,0.9939,0.0061,0.099,0.901
2238599521,0.1684,0.6987,0.1211,0.0118,0.9866,0.0134,0.0159,0.9841
1256753802,0.1293,0.308,0.4913,0.0714,0.0638,0.9362,0.0118,0.9882
1319293242979090400,0.5281,0.1669,0.15,0.1551,0.4638,0.5362,0.3216,0.6784
1241348886,0.0917,0.0116,0.154,0.7427,0.9676,0.0324,0.8263,0.1737
974291985312993300,0.003,0.0039,0.0599,0.9333,0.9886,0.0114,0.8463,0.1537
343100394,0.0277,0.0238,0.3442,0.6042,0.1841,0.8159,0.5506,0.4494
712665171697799200,0.0026,0.001,0.2169,0.7794,0.9974,0.0026,0.0489,0.9511
18179219,0.0279,0.0139,0.0855,0.8727,0.0011,0.9989,0.0218,0.9782
899116740759756800,0.0016,0.0012,0.0386,0.9587,0.9998,2e-4,0.0493,0.9507
806776842568929300,0.0014,0.0125,0.2944,0.6918,0.8743,0.1257,0.681,0.319
1491173263,0.4275,0.2983,0.1983,0.0759,0.1433,0.8567,0.102,0.898
154973845,0.0018,0.0049,0.8708,0.1226,0.9999,1e-4,0.0159,0.9841
835813376550907900,0.1337,0.0274,0.2574,0.5815,0.8826,0.1174,0.9067,0.0933
516990663,0.0061,0.0031,0.0389,0.9519,0.9367,0.0633,0.7071,0.2929
872560804910030800,0.0523,0.0518,0.1524,0.7434,0.8916,0.1084,0.3184,0.6816
862884793972777e3,0.0167,0.025,0.4378,0.5204,9e-4,0.9991,0.0082,0.9918
989162753133858800,0.0235,0.5305,0.2426,0.2034,0.0474,0.9526,0.004,0.996
1203462567861084200,0.5936,0.3,0.0811,0.0253,0.1237,0.8763,0.0299,0.9701
750393812980293600,0.0872,0.0429,0.2675,0.6025,0.1241,0.8759,0.8662,0.1338
115583150,2e-4,0.0017,0.0434,0.9546,0.0648,0.9352,0.0125,0.9875
1131404190251704300,0.0397,0.11,0.3894,0.4608,0.0458,0.9542,0.1782,0.8218
1121513479767085e3,0.869,0.0467,0.0448,0.0395,0.6301,0.3699,0.7633,0.2367
1829154972,0.202,0.0347,0.2115,0.5518,0.8019,0.1981,0.6341,0.3659
265138136,5e-4,0.0091,0.2308,0.7596,0.9999,1e-4,0.001,0.999
770641041670234100,0.1228,0.4084,0.2378,0.2309,0.9635,0.0365,0.286,0.714
1186257683608944600,0.0238,0.0593,0.418,0.4988,0.9956,0.0044,0.2947,0.7053
928401415,0.0015,8e-4,0.025,0.9727,0.9893,0.0107,0.3564,0.6436
1599855246,0.0774,0.0215,0.1501,0.751,0.9032,0.0968,0.71,0.29
273699006,0.0119,0.0603,0.4974,0.4304,0.9948,0.0052,0.0542,0.9458
2623961134,0.0432,0.0074,0.2095,0.7399,0.8702,0.1298,0.7551,0.2449
953548554,0.0235,0.0267,0.5765,0.3734,0.9813,0.0187,0.1333,0.8667
2998388398,0.1,0.1259,0.427,0.3471,0.3982,0.6018,0.2522,0.7478
1259616232212316200,0.144,0.231,0.3877,0.2373,0.7451,0.2549,0.0781,0.9219
1626725082,0.323,0.1656,0.2083,0.3031,0.3564,0.6436,0.7035,0.2965
1151813753702420500,0.0402,0.0491,0.4429,0.4678,0.9856,0.0144,0.3282,0.6718
1107341107644559400,0.4967,0.1963,0.1925,0.1145,0.185,0.815,0.1126,0.8874
1251298796014694400,0.1898,0.0789,0.2387,0.4925,0.742,0.258,0.563,0.437
1312352262702891e3,0.0167,0.1232,0.8217,0.0384,0,1,2e-4,0.9998
1470409188,0.3725,0.0959,0.3302,0.2014,0.0313,0.9687,0.5653,0.4347
814145305855881200,0.0321,0.083,0.3503,0.5346,0.9615,0.0385,0.2175,0.7825
63605103,0.0023,0.038,0.3855,0.5742,1e-4,0.9999,0.0013,0.9987
103048939,0.0142,0.1046,0.8322,0.0489,0.0123,0.9877,0.0187,0.9813
1060669912430112800,0.1072,0.0952,0.6496,0.1481,0.0207,0.9793,0.3278,0.6722
25972015,0.1831,0.0393,0.238,0.5397,0.9162,0.0838,0.2983,0.7017
41117405,0.0292,0.0048,0.1405,0.8254,0.0225,0.9775,0.3638,0.6362
74184169,2e-4,6e-4,0.0809,0.9182,0.9991,9e-4,0.262,0.738
766340314424610800,0.0181,0.0099,0.1711,0.8009,0.9296,0.0704,0.4728,0.5272
1256188400840908800,0.3322,0.1123,0.2774,0.2781,0.7394,0.2606,0.2469,0.7531
297014456,0.0118,0.0042,0.0768,0.9073,0.8585,0.1415,0.7898,0.2102
829706524230561800,0.0857,0.0218,0.2883,0.6042,0.1225,0.8775,0.6983,0.3017
1274026944573501400,1e-4,0.0055,0.9658,0.0286,0.9999,1e-4,9e-4,0.9991
1155681159310975e3,0.267,0.6105,0.0537,0.0689,0.6591,0.3409,0.0126,0.98740000000000006
2285541466,0.032,0.0135,0.5318,0.4226,0.0417,0.9583,0.5288,0.4712
598161591,0.2364,0.5579,0.1849,0.0208,0.0905,0.9095,0.0097,0.9903
801879701073629200,0.0035,7e-4,0.0832,0.9126,0.6363,0.3637,0.6107,0.3893
1292868805375426600,0.0219,0.0324,0.2281,0.7176,0.9865,0.0135,0.3574,0.6426
113359137,0.0927,0.0753,0.1508,0.6812,0.9275,0.0725,0.9291,0.0709
49033255,0.2554,0.0302,0.1756,0.5387,0.6679,0.3321,0.8274,0.1726
1202605554562142200,0.003,0.1656,0.3319,0.4995,0.9983,0.0017,0.0454,0.9546
64444020,0.2702,0.0189,0.14,0.5709,0.5576,0.4424,0.985,0.015
84000542,0.3024,0.0402,0.2427,0.4148,0.8524,0.1476,0.6451,0.3549
10862996099939e5,0.0199,0.0208,0.3304,0.6289,0.0071,0.9929,0.3553,0.6447
1190676088483123200,0.0079,0.0035,0.1939,0.7948,0.9409,0.0591,0.7731,0.2269
307316295,0.3979,0.158,0.2729,0.1712,0.9429,0.0571,0.2171,0.7829
753281700499640300,0.0093,0.0246,0.5895,0.3765,0.0014,0.9986,0.0018,0.9982
28748249,0.0044,0.0442,0.3506,0.6008,0.0372,0.9628,0.3855,0.6145
1277766914970919e3,0.0086,0.007,0.2224,0.762,0.0295,0.9705,0.0654,0.9346
22236469,0.3705,0.1386,0.3312,0.1598,0.8233,0.1767,0.3014,0.6986
64471091,0.0031,7e-4,0.0423,0.9539,0.3915,0.6085,0.0869,0.9131
1025399466,0.1063,0.4771,0.3954,0.0212,2e-4,0.9998,2e-4,0.9998
1206560874,0.0072,0.0011,0.0771,0.9146,0.9944,0.0056,0.6933,0.3067
389348969,0.4207,0.1397,0.2669,0.1727,0.0274,0.9726,0.0941,0.9059
54058973,0.1679,0.215,0.3692,0.2479,0.9709,0.0291,0.3173,0.6827
711924470844420100,0.0859,0.0816,0.6167,0.2158,0.92,0.08,0.0726,0.9274
4917121001,0.1454,0.0291,0.0653,0.7602,0.7247,0.2753,0.9763,0.0237
963574083396030500,0.0405,0.088,0.6373,0.2342,0.3828,0.6172,0.4911,0.5089
3044596390,0.0356,0.0244,0.4591,0.4809,0.1744,0.8256,0.3162,0.6838
3259435218,0.0076,0.0427,0.4508,0.4988,0.9875,0.0125,0.4893,0.5107
571261989,0.0237,0.0193,0.3088,0.6482,0.8937,0.1063,0.2326,0.7674
296377527,0.1056,0.2708,0.4132,0.2103,0.6716,0.3284,0.1452,0.8548
967947759113322500,7e-4,9e-4,0.0886,0.9098,0.0017,0.9983,0.2136,0.7864
262800088,0.016,0.0283,0.2852,0.6705,0.9839,0.0161,0.0918,0.9082
1206719263,0.0097,0.0062,0.1264,0.8577,0.9812,0.0188,0.4568,0.5432
210407329,0.0561,0.0597,0.45,0.4342,0.0758,0.9242,0.1352,0.8648
93278931,0.0311,0.0222,0.1952,0.7516,0.8582,0.1418,0.3264,0.6736
708668323538411500,0.0204,0.0094,0.2155,0.7546,0.9877,0.0123,0.861,0.139
1214759271952466e3,0.0031,0.006,0.1163,0.8746,0.3529,0.6471,0.2352,0.7648
17660338,0.0463,0.0471,0.2375,0.6692,0.8977,0.1023,0.6292,0.3708
786751402437509100,0.0503,0.0263,0.2776,0.6458,0.0621,0.9379,0.1116,0.8884
56590380,0.0064,0.0087,0.5658,0.4191,0.994,0.006,0.4988,0.5012
4520234832,0.0207,0.0398,0.7447,0.1949,0.8515,0.1485,0.0922,0.9078
1300625536386035700,0.0701,0.0311,0.1229,0.7759,0.9759,0.0241,0.1004,0.8996
919458265,0.0049,0.0042,0.2043,0.7866,0.9934,0.0066,0.3927,0.6073
35064552,0.0078,0.0269,0.3763,0.589,0.0242,0.9758,0.1508,0.8492
702545696763879400,0.0255,0.0247,0.2102,0.7396,0.1691,0.8309,0.5349,0.4651
50642937,0.0403,0.0392,0.2593,0.6612,0.8128,0.1872,0.2273,0.7727
1248309869154893800,0.3443,0.0889,0.2826,0.2842,0.7392,0.2608,0.4678,0.5322
363214094,0.0304,0.1574,0.6223,0.1899,0.9791,0.0209,0.022,0.978
2578087805,0.1715,0.0614,0.3178,0.4492,0.2391,0.7609,0.43120000000000003,0.5688
976987464920281100,0.0266,0.1436,0.695,0.1348,1e-4,0.9999,4e-4,0.9996
1630326060,0.0664,0.0623,0.6407,0.2306,0.0036,0.9964,0.0106,0.9894
78456241,0.0054,0.004,0.1605,0.8302,0.9959,0.0041,0.8548,0.1452
1158818197,0.1477,0.011,0.0111,0.8302,0.6893,0.3107,0.7831,0.2169
780903255891075100,0.0208,0.041,0.5411,0.3971,0.9976,0.0024,0.3657,0.6343
30868721,0.0865,0.177,0.61240000000000006,0.1241,0.761,0.239,0.0472,0.9528
706244804464635900,0.0202,0.0246,0.2171,0.7381,0.9543,0.0457,0.3507,0.6493
2943331604,0.6004,0.0505,0.0678,0.2813,0.9198,0.0802,0.5078,0.4922
291238222,0.0912,0.0312,0.4084,0.4693,0.9474,0.0526,0.3503,0.6497
14554595,0.0072,0.0026,0.0938,0.8964,0.6314,0.3686,0.6678,0.3322
3131353798,5e-4,0.0014,0.5997,0.3984,0.999,0.001,0.1037,0.8963
1305606356586594300,0.2374,0.3413,0.3598,0.0616,0.0635,0.9365,0.0302,0.9698
1013734644,0.1503,0.0292,0.2559,0.5646,0.0399,0.9601,0.5679,0.4321
2407450727,0.2643,0.5707,0.1351,0.0299,0.1743,0.8257,0.0216,0.9784
66545653,0.1054,0.3135,0.4923,0.0889,0.4547,0.5453,0.0162,0.9838
953688539689988100,0.0788,0.2288,0.3341,0.3584,0.7312,0.2688,0.1022,0.8978
1311073273325564e3,0.0372,0.036,0.2547,0.6722,0.9973,0.0027,0.4532,0.5468
1074128326770483200,0.0537,0.0113,0.2144,0.7206,0.8813,0.1187,0.8648,0.1352
3892771700,0.0228,0.1007,0.8105,0.0659,0.0039,0.9961,0.0032,0.9968
2349574291,0.0259,0.1412,0.3276,0.5052,0.9673,0.0327,0.0591,0.9409
111860953,0.0773,0.0291,0.0951,0.7985,0.0112,0.9888,0.4994,0.5006
701784218,0.1422,0.2151,0.2846,0.3581,0.9373,0.0627,0.6126,0.3874
1362007644,0.0816,0.0478,0.3376,0.5329,0.51,0.49,0.1182,0.8818
756659591832866800,0.0155,0.0155,0.5556,0.4134,0.0212,0.9788,0.2949,0.7051
1245649837116125200,0.0027,0.001,0.0906,0.9056,0.998,0.002,0.4358,0.5642
2780033225,0.2812,0.0848,0.303,0.3311,0.8469,0.15310000000000001,0.1901,0.8099
22862240,0.0108,0.004,0.1355,0.8496,0.9943,0.0057,0.3368,0.6632
23254225,0.2355,0.0574,0.2177,0.4894,0.572,0.428,0.7869,0.2131
982259270333825e3,0.1684,0.1472,0.2923,0.3921,0.5504,0.4496,0.4258,0.5742
4902092081,0.2627,0.1579,0.3683,0.2111,0.0239,0.9761,0.0812,0.9188
1243184641340772400,0.0705,0.2182,0.3059,0.4055,0.0375,0.9625,0.0156,0.9844
282625514,0.0318,0.0035,0.1362,0.8286,0.8469,0.15310000000000001,0.8516,0.1484
23194229,0.0364,0.0079,0.1981,0.7576,0.9936,0.0064,0.734,0.266
1253011800,0.0095,0.209,0.6857,0.0958,0.0752,0.9248,0.0199,0.9801
16732616,0.0042,0.0022,0.2326,0.7611,0.9979,0.0021,0.4084,0.5916
849988676968992800,0.0813,0.2747,0.4508,0.1932,0.9575,0.0425,0.0674,0.9326
938230837476233200,0.0012,0.0014,0.0847,0.9127,0.9973,0.0027,0.4693,0.5307
3408057279,0.0545,0.0092,0.129,0.8072,0.7608,0.2392,0.6771,0.3229
131280074,0.1094,0.1016,0.3893,0.3998,0.9484,0.0516,0.1619,0.8381
1596829382,0.0054,0.1111,0.6083,0.2752,0.0235,0.9765,0.0564,0.9436
127378614105822e4,1e-4,1e-4,0.0034,0.9965,0.0044,0.9956,0.2215,0.7785
1105867448786567200,0.4925,0.0654,0.0831,0.3591,0.7099,0.2901,0.962,0.038
459445951,0.0024,0.0115,0.3268,0.6592,0.9999,1e-4,9e-4,0.9991
28878656,0.057,0.1998,0.7063,0.0369,0.1027,0.8973,0.0439,0.9561
1239688873,0.0292,0.0527,0.1556,0.7624,0.6082,0.3918,0.1649,0.8351
491817984,0.2256,0.3393,0.3436,0.0915,0.0747,0.9253,0.0389,0.9611
110578049,0.0214,0.0065,0.1641,0.808,0.9672,0.0328,0.3566,0.6434
1286100351024865300,0.0033,0.0095,0.2549,0.7322,0.9939,0.0061,0.1241,0.8759
1.0324177659431281e+18,0.0081,0.0174,0.3987,0.5759,0.9956,0.0044,0.2182,0.7818
2297769702,0.0149,0.033,0.6693,0.2828,0.07,0.93,0.5431,0.4569
364647952,0.0059,0.0037,0.0814,0.909,0.9228,0.0772,0.0529,0.9471
206003710,0.0033,0.01,0.1581,0.8285,0.0244,0.9756,0.2821,0.7179
3325408622,0.005,0.01,0.2827,0.7023,0.0027,0.9973,0.0977,0.9023
14204952,0.068,0.0097,0.0551,0.8673,0.9211,0.0789,0.964,0.036
780792121431199700,0.0049,0.0014,0.064,0.9297,0.8834,0.1166,0.6256,0.3744
62441142,0.0126,0.0124,0.3884,0.5865,0.9539,0.0461,0.2724,0.7276
75366886,0.0691,0.0057,0.0771,0.8481,0.7753,0.2247,0.9912,0.0088
706445147391668200,0.0027,0.1007,0.3455,0.5511,0.0225,0.9775,0.019,0.981
371137369,0.2104,0.0917,0.4644,0.2335,0.1206,0.8794,0.1653,0.8347
1223661793131880400,0.0479,0.0785,0.5552,0.3183,0.981,0.019,0.3403,0.6597
77439459,0.0616,0.0538,0.3209,0.5637,0.9879,0.0121,0.179,0.821
826243427872280600,0.0839,0.0273,0.3547,0.534,0.9331,0.0668,0.5096,0.4904
989440672296992800,0.006,0.0021,0.0207,0.9712,0.3516,0.6484,0.5615,0.4385
45058489,0.082,0.284,0.5559,0.0781,0.0466,0.9534,0.038,0.962
3782383457,1e-4,0.01,0.9434,0.0465,1,0,0.0016,0.9984
2188157621,0.0423,0.0036,0.0367,0.9175,0.7849,0.2151,0.9824,0.0176
22880931,0.0561,0.0087,0.1494,0.7858,0.5625,0.4375,0.9289,0.0711
1520262811,0.0096,0.0939,0.5884,0.3081,0.9908,0.0092,0.0937,0.9063
49187326,0.0023,0.0039,0.8399,0.1539,0.9467,0.0533,0.4326,0.5674
2898918799,0.0658,0.0273,0.1893,0.7176,0.9723,0.0277,0.3526,0.6474
24200759,0.1097,0.1154,0.4903,0.2846,0.31,0.69,0.4283,0.5717
787935427961446400,0.0056,0.0341,0.1542,0.806,0.8778,0.1222,0.4035,0.5965
42917456,0.004,0.0068,0.4212,0.568,0.9995,5e-4,0.4365,0.5635
176568900,0.2203,0.07,0.2726,0.4371,0.7143,0.2857,0.4348,0.5652
164859835,0.01,0.0293,0.707,0.2538,0.9964,0.0036,0.0918,0.9082
1270410676549419e3,0.0045,0.1323,0.8602,0.003,1,0,4e-4,0.9996
936047459054358500,0.213,0.0661,0.2849,0.436,0.5385,0.4615,0.3854,0.6146
1072682484,0.066,0.246,0.5395,0.1485,0.9835,0.0165,0.0608,0.9392
1142294541573197800,0.057,0.0276,0.2275,0.6879,0.659,0.341,0.9727,0.0273
438193740,0.0428,0.0186,0.1908,0.7477,0.9117,0.0883,0.5402,0.4598
705428955264712700,0.0084,0.0054,0.1668,0.8194,0.9966,0.0034,0.1186,0.8814
18294618,0.1526,0.0783,0.3955,0.3735,0.3502,0.6498,0.2454,0.7546
20793457,0.0011,0.0087,0.6894,0.3008,0.0089,0.9911,0.1,0.9
2987802488,2e-4,0.0053,0.1251,0.8693,0.011,0.989,0.1794,0.8206
231890869,0.002,0.0113,0.2417,0.745,0.9971,0.0029,0.0349,0.9651
327611556,0.1117,0.0708,0.3465,0.471,0.7192,0.2808,0.3831,0.6169
981338257010102300,0.0024,0.001,0.7942,0.2024,1,0,3e-4,0.9997
1149055773332451300,0.0716,0.1598,0.5276,0.2411,0.1498,0.8502,0.0744,0.9256
1285858889410449400,0.0808,0.0446,0.3758,0.4987,0.9396,0.0604,0.3426,0.6574
866824419078848500,0.076,0.322,0.5028,0.0992,0.0531,0.9469,0.0079,0.9921
19512428,0.9521,0.0229,0.0138,0.0112,0.892,0.108,0.9228,0.0772
85560209227008e4,0.0029,0.0101,0.2697,0.7174,0.9955,0.0045,0.1607,0.8393
837387027708530700,0.0186,0.0091,0.269,0.7033,0.9817,0.0183,0.4549,0.5451
820303855229562900,0.034,0.0239,0.2056,0.7365,0.0043,0.9957,0.0318,0.9682
1311223778,0.047,0.0151,0.2971,0.6408,0.2676,0.7324,0.6204,0.3796
399502683,0.0294,0.1146,0.5401,0.3159,0.9805,0.0195,0.0554,0.9446
821185208024236e3,7e-4,0.002,0.1766,0.8208,0.0018,0.9982,0.1781,0.8219
1061247109901545500,0.1132,0.012,0.2353,0.6394,0.278,0.722,0.6635,0.3365
368446955,0.0237,0.0056,0.2227,0.748,0.6145,0.3855,0.5011,0.4989
1268909987725627400,0.0022,0.0031,0.146,0.8487,0.9997,3e-4,0.3531,0.6469
726792847,2e-4,0.0167,0.2207,0.7624,0.1046,0.8954,0.0468,0.9532
1039354924205629400,0.0267,0.0129,0.2649,0.6954,0.8244,0.1756,0.3751,0.6249
4069884447,0.1101,0.2246,0.601,0.0643,0.09,0.91,0.0202,0.9798
203946698,0.1117,0.377,0.3426,0.1687,0.8143,0.1857,0.0433,0.9567
1165748757230686200,0.0796,0.1998,0.4558,0.2648,0.827,0.173,0.0385,0.9615
1529340344,0.0136,0.0054,0.1184,0.8625,0.4459,0.5541,0.907,0.093
634901429,0.1642,0.3537,0.357,0.1251,0.781,0.219,0.0341,0.9659
1238128950339125200,0.0246,0.0846,0.5546,0.3361,0.6964,0.3036,0.3609,0.6391
1160620565918552e3,0.4912,0.2645,0.1898,0.0544,0.3013,0.6987,0.0534,0.9466
140543668,0.2119,0.2433,0.4289,0.1158,0.0354,0.9646,0.0321,0.9679
20488054,0.4696,0.2654,0.2057,0.0594,0.1205,0.8795,0.0617,0.9383
61885356,0.005,0.0082,0.1642,0.8226,0.9977,0.0023,0.07,0.93
84662482,0.0119,0.0197,0.4546,0.5138,0.9873,0.0127,0.1105,0.8895
3345139277,0.0095,0.0056,0.079,0.9059,0.0707,0.9293,0.2773,0.7227
1877001882,0.0033,2e-4,0.0226,0.9739,0.9989,0.0011,0.5151,0.4849
291494231,0.423,0.0573,0.1664,0.3533,0.9145,0.0855,0.8761,0.1239
261939248,0.0333,0.0989,0.6215,0.2463,4e-4,0.9996,0.0028,0.9972
1299949913309089800,0.2294,0.4343,0.2794,0.0568,0.1007,0.8993,0.0122,0.9878
2835370158,0.0075,0.0047,0.0907,0.8971,0.9873,0.0127,0.3891,0.6109
1078616374413484e3,0.1681,0.1037,0.2383,0.4899,0.9139,0.0861,0.1416,0.8584
839916084601958400,0.5417,0.3629,0.0658,0.0296,0.164,0.836,0.0686,0.9314
93318440,0.0027,0.0064,0.1677,0.8232,0.9924,0.0076,0.2305,0.7695
68477889,0.1303,0.118,0.5036,0.2481,0.9835,0.0165,0.1012,0.8988
1324390918879850500,0.0193,0.0071,0.138,0.8356,0.9795,0.0205,0.4702,0.5298
1172488512547020800,0.0064,0.0043,0.2952,0.6941,0.9957,0.0043,0.8463,0.1537
58293417,0.0017,3e-4,0.0283,0.9698,0.9937,0.0063,0.462,0.538
863087287382540300,0.1281,0.0389,0.2064,0.6265,0.7865,0.2135,0.9284,0.0716
15987245,0.0183,0.0511,0.7308,0.1998,0.9885,0.0115,0.0713,0.9287
140390268,0.0345,0.0019,0.0693,0.8943,0.9844,0.0156,0.5265,0.4735
1117387074041253900,3e-4,1e-4,0.0091,0.9905,0.9094,0.0906,0.4404,0.5596
41827287,0.3985,0.2579,0.2075,0.136,0.9484,0.0516,0.0579,0.9421
61775276,0.2232,0.0998,0.2,0.477,0.8812,0.1188,0.1013,0.8987
972495451390988300,3e-4,7e-4,0.0369,0.9621,0.9999,1e-4,0.2789,0.7211
94727941,0.0044,0.0041,0.1524,0.8391,0.9154,0.0846,0.836,0.164
